boom_user_id,first_name,last_name,email,phone,city,country,birthday,created_at,has_membership,membership_since,points
bm_usr_001258,Andrea,Vargas,andrea.vargas@gmail.com,3080575255,Bogotá,CO,1987-02-06,2025-10-08 12:00:00,false,,45
bm_usr_001259,Alejandro,Suárez,alejandro.suarez@hotmail.com,3191395620,Bogotá,CO,1974-07-13,2025-12-14 12:00:00,false,,52
bm_usr_001260,Carlos,Rojas,carlos.rojas@icloud.com,3220281525,Bogotá,CO,1996-09-18,2025-10-21 12:00:00,false,,63
bm_usr_001261,Andrés,Martínez,andres.martinez@gmail.com,3022921909,Bogotá,CO,1989-07-27,2025-11-10 12:00:00,false,,49
bm_usr_001262,Santiago,Arango,santiago.arango25@gmail.com,3147280372,Bogotá,CO,1983-02-02,2025-12-11 12:00:00,false,,31
bm_usr_001263,Alejandra,Valencia,alejandra.valencia96@yahoo.com,3092988042,Barranquilla,CO,1995-05-13,2025-09-12 12:00:00,false,,40
bm_usr_001264,Manuela,López,manuela.lopez701@gmail.com,3118354300,Bogotá,CO,1973-02-18,2025-10-04 12:00:00,false,,11
bm_usr_001265,Diego,Gómez,diego.gomez737@gmail.com,3161877014,Cali,CO,1980-11-12,2025-09-27 12:00:00,false,,38
bm_usr_001266,Luisa,Bermúdez,luisa.bermudez40@yahoo.com,3173585835,Bogotá,CO,1986-11-01,2025-09-29 12:00:00,false,,5
bm_usr_001267,Sebastián,Cifuentes,sebastian.cifuentes953@gmail.com,3095034456,Medellín,CO,1996-09-03,2025-11-26 12:00:00,false,,38
bm_usr_001268,Andrés,Céspedes,andres.cespedes558@gmail.com,3008494240,Pereira,CO,2006-02-24,2025-06-08 12:00:00,true,2026-03-21 12:00:00,213
bm_usr_001269,Daniel,Zapata,daniel.zapata@gmail.com,3201735706,Bogotá,CO,2002-06-06,2025-12-17 12:00:00,false,,13
bm_usr_001270,Manuela,Moreno,manuela.moreno@hotmail.com,3254354914,Bogotá,CO,1973-10-26,2026-03-14 12:00:00,false,,23
bm_usr_001271,Sebastián,Rodríguez,sebastian.rodriguez72@gmail.com,3071954531,Medellín,CO,1979-06-28,2025-12-20 12:00:00,true,2026-04-25 12:00:00,237
bm_usr_001272,Ximena,Muñoz,ximena.munoz2@gmail.com,3197499189,Bogotá,CO,1998-11-12,2025-07-31 12:00:00,true,2026-01-11 12:00:00,234
bm_usr_001273,Mateo,López,mateo.lopez@icloud.com,3194155802,Bogotá,CO,1981-02-21,2025-11-26 12:00:00,false,,62
bm_usr_001274,Andrés,López,andres.lopez8@outlook.com,3007016039,Barranquilla,CO,1979-01-22,2025-06-04 12:00:00,false,,58
bm_usr_001275,Tatiana,Hernández,tatiana.hernandez153@gmail.com,3257375785,Bogotá,CO,1974-11-16,2025-09-02 12:00:00,true,2025-12-07 12:00:00,233
bm_usr_001276,Luisa,Betancur,luisa.betancur@gmail.com,3010902680,Medellín,CO,1976-12-16,2025-12-21 12:00:00,false,,41
bm_usr_001277,Paula,Rojas,paula.rojas76@gmail.com,3242937706,Bogotá,CO,1985-01-12,2025-09-17 12:00:00,false,,66
bm_usr_001278,Sebastián,Rodríguez,sebastian.rodriguez52@hotmail.com,3249077439,Bogotá,CO,2006-10-15,2025-12-16 12:00:00,false,,33
bm_usr_001279,Andrés,Rodríguez,andres.rodriguez110@gmail.com,3174323300,Medellín,CO,1976-12-04,2025-10-21 12:00:00,true,2026-06-17 12:00:00,240
bm_usr_001280,Mariana,Guerrero,mariana.guerrero@gmail.com,3151523305,Cali,CO,1991-09-25,2025-10-13 12:00:00,false,,41
bm_usr_001281,Felipe,Suárez,felipe.suarez27@gmail.com,3098601663,Manizales,CO,1973-03-17,2026-01-08 12:00:00,false,,28
bm_usr_001282,Cristian,Suárez,cristian.suarez@yahoo.com,3053707879,Cali,CO,1977-07-28,2025-12-27 12:00:00,false,,43
bm_usr_001283,Tatiana,Ospina,tatiana.ospina60@icloud.com,3245040263,Bogotá,CO,1995-02-15,2025-08-27 12:00:00,false,,38
bm_usr_001284,Fabián,Betancur,fabian.betancur@outlook.com,3177386833,Cali,CO,1981-07-17,2025-09-06 12:00:00,false,,51
bm_usr_001285,Ricardo,Gómez,ricardo.gomez65@gmail.com,3214906539,Medellín,CO,2004-08-26,2026-02-16 12:00:00,false,,17
bm_usr_001286,Esteban,Ramírez,esteban.ramirez@hotmail.com,3083495782,Medellín,CO,1978-08-14,2025-06-26 12:00:00,false,,47
bm_usr_001287,Mateo,Rojas,mateo.rojas@gmail.com,3131972695,Cali,CO,2002-12-18,2026-01-17 12:00:00,false,,16
bm_usr_001288,Camilo,González,camilo.gonzalez@gmail.com,3293008941,Bogotá,CO,2004-06-04,2025-11-18 12:00:00,false,,28
bm_usr_001289,Juliana,Hernández,juliana.hernandez@gmail.com,3101224593,Bogotá,CO,2001-01-23,2025-12-09 12:00:00,true,2026-04-18 12:00:00,224
bm_usr_001290,Mariana,Ramírez,mariana.ramirez35@outlook.com,3264721168,Bogotá,CO,1993-08-23,2025-12-25 12:00:00,true,2026-05-19 12:00:00,204
bm_usr_001291,Alejandro,Rodríguez,alejandro.rodriguez8@gmail.com,3190706177,Bogotá,CO,2001-01-07,2025-10-15 12:00:00,false,,68
bm_usr_001292,Diana,Valencia,diana.valencia@gmail.com,3081764007,Bogotá,CO,2005-08-08,2025-09-19 12:00:00,false,,61
bm_usr_001293,Fabián,Cifuentes,fabian.cifuentes723@gmail.com,3083807549,Manizales,CO,1976-12-23,2025-08-16 12:00:00,false,,12
bm_usr_001294,Laura,Gómez,laura.gomez556@gmail.com,3148860692,Bogotá,CO,2003-05-11,2026-01-01 12:00:00,false,,48
bm_usr_001295,Isabella,Cárdenas,isabella.cardenas@gmail.com,3131451540,Bogotá,CO,1989-11-19,2025-08-12 12:00:00,true,2025-09-30 12:00:00,262
bm_usr_001296,Tatiana,López,tatiana.lopez54@gmail.com,3108818490,Bogotá,CO,1981-05-14,2025-12-12 12:00:00,true,2026-01-02 12:00:00,217
bm_usr_001297,Juliana,Betancur,juliana.betancur274@gmail.com,3109165309,Bogotá,CO,1997-11-21,2026-02-03 12:00:00,false,,49
bm_usr_001298,Daniel,Betancur,daniel.betancur@gmail.com,3250885540,Bogotá,CO,1981-02-11,2025-12-01 12:00:00,false,,21
bm_usr_001299,Julián,Cifuentes,julian.cifuentes@gmail.com,3234204881,Bucaramanga,CO,1981-11-28,2025-11-17 12:00:00,false,,19
bm_usr_001300,Cristian,Zapata,cristian.zapata@proton.me,3068711066,Bucaramanga,CO,1982-06-07,2026-02-22 12:00:00,true,2026-02-22 12:00:00,206
bm_usr_001301,Diana,Salazar,diana.salazar@gmail.com,3181160845,Bogotá,CO,1983-06-21,2026-01-08 12:00:00,false,,10
bm_usr_001302,Alejandra,Valencia,alejandra.valencia@gmail.com,3172326950,Bogotá,CO,1997-12-13,2025-12-06 12:00:00,false,,37
bm_usr_001303,Luisa,Rojas,luisa.rojas99@gmail.com,3163080696,Bogotá,CO,1978-06-01,2025-07-31 12:00:00,false,,31
bm_usr_001304,Juan,López,juan.lopez72@hotmail.com,3111118729,Cali,CO,2004-05-11,2025-08-12 12:00:00,false,,30
bm_usr_001305,Andrea,Quintero,andrea.quintero@gmail.com,3268984849,Bogotá,CO,1980-05-02,2025-11-13 12:00:00,false,,10
bm_usr_001306,Juan,Muñoz,juan.munoz@gmail.com,3150888977,Cali,CO,1988-05-09,2026-01-09 12:00:00,false,,43
bm_usr_001307,Mariana,Arango,mariana.arango59@gmail.com,3085266517,Medellín,CO,1972-12-11,2025-08-06 12:00:00,false,,37
bm_usr_001308,Luisa,Hernández,luisa.hernandez22@gmail.com,3297551530,Bogotá,CO,1992-02-13,2025-08-23 12:00:00,false,,59
bm_usr_001309,Miguel,Mejía,miguel.mejia@gmail.com,3289790576,Cali,CO,1990-05-19,2025-08-17 12:00:00,false,,31
bm_usr_001310,Tatiana,Rojas,tatiana.rojas251@gmail.com,3010638908,Bucaramanga,CO,1984-06-23,2025-12-18 12:00:00,false,,39
bm_usr_001311,María,Restrepo,maria.restrepo@gmail.com,3095450710,Cartagena,CO,1980-02-28,2025-11-15 12:00:00,false,,41
bm_usr_001312,Felipe,Rojas,felipe.rojas@outlook.com,3019198952,Bogotá,CO,1984-03-10,2025-10-08 12:00:00,false,,31
bm_usr_001313,Diego,Ramírez,diego.ramirez29@gmail.com,3101198575,Barranquilla,CO,1996-02-17,2025-09-03 12:00:00,false,,53
bm_usr_001314,Carolina,Bermúdez,carolina.bermudez59@hotmail.com,3269096753,Bogotá,CO,1973-05-25,2025-09-09 12:00:00,false,,30
bm_usr_001315,Felipe,Vargas,felipe.vargas@gmail.com,3266198880,Medellín,CO,1977-05-19,2026-01-30 12:00:00,false,,12
bm_usr_001316,Paula,Vargas,paula.vargas@gmail.com,3100263674,Bogotá,CO,1997-11-25,2026-01-08 12:00:00,false,,37
bm_usr_001317,Laura,Castro,laura.castro28@outlook.com,3230464722,Barranquilla,CO,1987-05-07,2025-10-19 12:00:00,false,,49
bm_usr_001318,Sebastián,Cifuentes,sebastian.cifuentes355@gmail.com,3296018234,Bogotá,CO,1986-11-26,2026-01-31 12:00:00,false,,33
bm_usr_001319,Camila,Castro,camila.castro@yahoo.com,3246005157,Bogotá,CO,1974-11-13,2025-11-08 12:00:00,true,2026-02-04 12:00:00,216
bm_usr_001320,Catalina,Gómez,catalina.gomez@proton.me,3264516558,Pereira,CO,1997-07-14,2026-02-27 12:00:00,true,2026-04-16 12:00:00,194
bm_usr_001321,Camila,Gómez,camila.gomez89@gmail.com,3064495350,Medellín,CO,2001-07-27,2025-08-28 12:00:00,false,,27
bm_usr_001322,Juan,Hernández,juan.hernandez70@gmail.com,3094530489,Bucaramanga,CO,1986-07-01,2025-12-13 12:00:00,false,,21
bm_usr_001323,Esteban,Gómez,esteban.gomez64@yahoo.com,3038209595,Bogotá,CO,1989-02-15,2025-08-11 12:00:00,true,2026-03-17 12:00:00,251
bm_usr_001324,Alejandra,Jiménez,alejandra.jimenez190@gmail.com,3045358064,Cali,CO,1988-05-09,2025-11-13 12:00:00,false,,0
bm_usr_001325,Óscar,Gómez,oscar.gomez82@outlook.com,3216588390,Barranquilla,CO,2001-06-05,2025-08-30 12:00:00,false,,38
bm_usr_001326,Diana,Bermúdez,diana.bermudez11@gmail.com,3255382521,Bogotá,CO,1994-10-06,2025-08-22 12:00:00,false,,18
bm_usr_001327,Tatiana,Ramírez,tatiana.ramirez@gmail.com,3058961256,Bogotá,CO,1984-03-20,2025-12-18 12:00:00,true,2026-05-24 12:00:00,217
bm_usr_001328,Óscar,Gómez,oscar.gomez528@gmail.com,3275377459,Bogotá,CO,1976-04-23,2025-07-29 12:00:00,false,,22
bm_usr_001329,Camila,Betancur,camila.betancur98@gmail.com,3208713941,Bogotá,CO,1986-12-06,2025-07-22 12:00:00,false,,59
bm_usr_001330,Óscar,Ramírez,oscar.ramirez63@yahoo.com,3290069564,Medellín,CO,1993-07-18,2025-07-23 12:00:00,false,,55
bm_usr_001331,Carlos,Ortiz,carlos.ortiz@hotmail.com,3165779449,Bogotá,CO,1999-06-26,2025-09-02 12:00:00,false,,15
bm_usr_001332,Diana,Valencia,diana.valencia@hotmail.com,3177989650,Bogotá,CO,1980-11-21,2025-10-22 12:00:00,true,2026-04-23 12:00:00,224
bm_usr_001333,Valentina,Rodríguez,valentina.rodriguez40@icloud.com,3253653543,Pereira,CO,1981-10-14,2025-12-20 12:00:00,false,,32
bm_usr_001334,Laura,González,laura.gonzalez49@gmail.com,3147015218,Bogotá,CO,1974-06-18,2025-05-25 12:00:00,false,,46
bm_usr_001335,Isabella,Céspedes,isabella.cespedes@outlook.com,3175602223,Pereira,CO,1981-03-05,2025-07-30 12:00:00,false,,30
bm_usr_001336,Daniela,Hernández,daniela.hernandez811@gmail.com,3020915057,Bucaramanga,CO,2000-02-10,2025-10-01 12:00:00,false,,17
bm_usr_001337,Sara,Rojas,sara.rojas1@gmail.com,3039710975,Barranquilla,CO,1989-06-28,2025-06-24 12:00:00,false,,12
bm_usr_001338,Daniela,Arango,daniela.arango@gmail.com,3247804022,Bogotá,CO,1989-09-09,2026-02-20 12:00:00,false,,48
bm_usr_001339,Andrés,Cifuentes,andres.cifuentes18@gmail.com,3142727855,Bogotá,CO,1984-08-24,2025-12-08 12:00:00,false,,22
bm_usr_001340,Luisa,Ospina,luisa.ospina@gmail.com,3178673564,Bogotá,CO,1978-08-06,2025-08-25 12:00:00,false,,43
bm_usr_001341,Nicolás,Vargas,nicolas.vargas@hotmail.com,3224935945,Cali,CO,1989-10-25,2026-04-22 12:00:00,false,,34
bm_usr_001342,Valentina,Céspedes,valentina.cespedes491@gmail.com,3270561204,Bogotá,CO,1989-08-24,2026-02-06 12:00:00,false,,43
bm_usr_001343,Julián,Hernández,julian.hernandez60@gmail.com,3080668470,Bogotá,CO,1989-04-23,2025-11-05 12:00:00,false,,25
bm_usr_001344,Diego,López,diego.lopez@gmail.com,3017726690,Medellín,CO,2000-11-18,2026-01-04 12:00:00,false,,17
bm_usr_001345,Fabián,López,fabian.lopez@yahoo.com,3215701536,Bogotá,CO,1986-03-09,2025-10-12 12:00:00,false,,18
bm_usr_001346,Alejandra,Guerrero,alejandra.guerrero97@hotmail.com,3156592107,Bogotá,CO,1988-06-20,2026-02-03 12:00:00,true,2026-06-25 12:00:00,294
bm_usr_001347,Daniel,Rojas,daniel.rojas45@gmail.com,3056083529,Medellín,CO,1994-08-11,2025-07-13 12:00:00,false,,40
bm_usr_001348,Sebastián,Moreno,sebastian.moreno@gmail.com,3191940821,Bogotá,CO,1982-05-19,2025-09-29 12:00:00,false,,15
bm_usr_001349,Diego,Ramírez,diego.ramirez@hotmail.com,3212673955,Bogotá,CO,2006-02-21,2026-02-09 12:00:00,true,2026-05-13 12:00:00,257
bm_usr_001350,Ximena,Ospina,ximena.ospina46@gmail.com,3167038746,Bogotá,CO,1986-10-22,2025-09-10 12:00:00,false,,41
bm_usr_001351,Felipe,Quintero,felipe.quintero11@outlook.com,3022210025,Medellín,CO,2001-12-12,2025-11-10 12:00:00,false,,41
bm_usr_001352,Santiago,Gómez,santiago.gomez@gmail.com,3238164926,Bogotá,CO,2001-02-10,2025-10-21 12:00:00,false,,30
bm_usr_001353,Alejandro,Salazar,alejandro.salazar62@outlook.com,3132620044,Bogotá,CO,1973-03-03,2026-03-24 12:00:00,true,2026-07-09 12:00:00,236
bm_usr_001354,Diego,Cifuentes,diego.cifuentes870@gmail.com,3128438000,Medellín,CO,2005-10-15,2025-10-08 12:00:00,false,,41
bm_usr_001355,Catalina,Céspedes,catalina.cespedes@icloud.com,3208646305,Bogotá,CO,2005-06-11,2025-10-24 12:00:00,false,,37
bm_usr_001356,Cristian,Ramírez,cristian.ramirez@gmail.com,3006860278,Bogotá,CO,1984-05-01,2025-10-21 12:00:00,true,2026-01-05 12:00:00,194
bm_usr_001357,Mateo,Moreno,mateo.moreno682@gmail.com,3026289520,Bogotá,CO,1989-12-18,2026-01-08 12:00:00,false,,34
bm_usr_001358,Felipe,Rojas,felipe.rojas@gmail.com,3203629393,Bogotá,CO,1986-05-16,2026-01-03 12:00:00,false,,52
bm_usr_001359,Juan,Ortiz,juan.ortiz34@outlook.com,3247779855,Barranquilla,CO,1998-03-17,2025-10-04 12:00:00,true,2026-05-27 12:00:00,244
bm_usr_001360,Santiago,Quintero,santiago.quintero874@gmail.com,3286066177,Bogotá,CO,1986-05-26,2025-12-18 12:00:00,false,,62
bm_usr_001361,Tatiana,Cifuentes,tatiana.cifuentes5@proton.me,3298819362,Medellín,CO,1984-10-08,2025-06-12 12:00:00,false,,45
bm_usr_001362,Andrés,López,andres.lopez215@gmail.com,3152235835,Cali,CO,1999-01-26,2025-12-24 12:00:00,true,2026-05-08 12:00:00,230
bm_usr_001363,Mariana,Zapata,mariana.zapata682@gmail.com,3267120950,Barranquilla,CO,1980-01-07,2025-09-19 12:00:00,true,2026-06-07 12:00:00,235
bm_usr_001364,Alejandro,Vargas,alejandro.vargas94@gmail.com,3016490676,Cali,CO,2004-06-26,2025-08-23 12:00:00,false,,47
bm_usr_001365,Cristian,González,cristian.gonzalez@outlook.com,3278222617,Medellín,CO,1990-06-08,2025-11-27 12:00:00,false,,55
bm_usr_001366,Diego,Moreno,diego.moreno333@gmail.com,3079765473,Pereira,CO,2004-11-15,2025-10-06 12:00:00,false,,36
bm_usr_001367,Andrés,Peña,andres.pena70@gmail.com,3240037040,Bogotá,CO,1986-09-06,2025-09-12 12:00:00,false,,49
bm_usr_001368,Valentina,Mejía,valentina.mejia471@gmail.com,3294046890,Bogotá,CO,2004-07-14,2025-10-06 12:00:00,false,,36
bm_usr_001369,Óscar,Quintero,oscar.quintero80@hotmail.com,3000231638,Cali,CO,1996-07-25,2025-05-25 12:00:00,false,,48
bm_usr_001370,Cristian,Valencia,cristian.valencia46@gmail.com,3254712009,Barranquilla,CO,1980-05-11,2025-11-27 12:00:00,true,2026-03-27 12:00:00,256
bm_usr_001371,Óscar,Rodríguez,oscar.rodriguez@gmail.com,3211408857,Bogotá,CO,2006-08-28,2025-10-05 12:00:00,false,,39
bm_usr_001372,Santiago,Ramírez,santiago.ramirez22@gmail.com,3176800191,Barranquilla,CO,1998-09-06,2026-01-11 12:00:00,false,,44
bm_usr_001373,Ricardo,Guerrero,ricardo.guerrero918@gmail.com,3061868904,Bogotá,CO,1972-11-16,2026-04-25 12:00:00,true,2026-05-25 12:00:00,220
bm_usr_001374,Julián,López,julian.lopez97@hotmail.com,3238002897,Bogotá,CO,1994-12-23,2025-08-11 12:00:00,false,,64
bm_usr_001375,Alejandro,Hernández,alejandro.hernandez@gmail.com,3142554517,Medellín,CO,1978-12-26,2025-10-01 12:00:00,true,2025-10-20 12:00:00,269
bm_usr_001376,Laura,Rojas,laura.rojas@gmail.com,3216535150,Bogotá,CO,1983-05-08,2025-12-09 12:00:00,false,,21
bm_usr_001377,Carolina,Cifuentes,carolina.cifuentes@gmail.com,3063653044,Medellín,CO,1984-09-11,2025-10-18 12:00:00,false,,0
bm_usr_001378,Camilo,Gómez,camilo.gomez@outlook.com,3030282308,Pereira,CO,1984-09-27,2025-12-09 12:00:00,false,,26
bm_usr_001379,Julián,Bermúdez,julian.bermudez@hotmail.com,3211154556,Pereira,CO,1989-05-16,2026-02-12 12:00:00,false,,28
bm_usr_001380,Natalia,Restrepo,natalia.restrepo@gmail.com,3035240312,Bogotá,CO,1980-04-27,2025-10-28 12:00:00,false,,36
bm_usr_001381,Santiago,Muñoz,santiago.munoz@gmail.com,3016522841,Medellín,CO,1974-05-25,2025-11-14 12:00:00,false,,49
bm_usr_001382,Carolina,Betancur,carolina.betancur@outlook.com,3117842798,Bogotá,CO,1994-08-08,2026-01-12 12:00:00,false,,56
bm_usr_001383,María,Vargas,maria.vargas@gmail.com,3078684859,Bogotá,CO,2002-04-13,2025-09-06 12:00:00,false,,50
bm_usr_001384,María,Ortiz,maria.ortiz64@gmail.com,3063228336,Cali,CO,2005-05-26,2025-11-21 12:00:00,false,,35
bm_usr_001385,Juan,Ortiz,juan.ortiz416@gmail.com,3024473954,Medellín,CO,1984-03-23,2025-12-29 12:00:00,false,,19
bm_usr_001386,David,Zapata,david.zapata39@gmail.com,3003544914,Medellín,CO,2005-05-13,2025-07-06 12:00:00,false,,45
bm_usr_001387,Alejandra,Céspedes,alejandra.cespedes@hotmail.com,3238619355,Bogotá,CO,1989-04-26,2025-12-10 12:00:00,false,,47
bm_usr_001388,Daniela,Cárdenas,daniela.cardenas@outlook.com,3141814373,Barranquilla,CO,1979-02-20,2025-05-23 12:00:00,false,,44
bm_usr_001389,Santiago,Gómez,santiago.gomez636@gmail.com,3096118088,Bogotá,CO,1999-12-10,2025-08-24 12:00:00,true,2026-03-22 12:00:00,229
bm_usr_001390,Ximena,Zapata,ximena.zapata13@gmail.com,3156127721,Bogotá,CO,1984-02-27,2025-08-31 12:00:00,false,,50
bm_usr_001391,Isabella,Guerrero,isabella.guerrero77@outlook.com,3187189072,Barranquilla,CO,1979-03-02,2025-04-09 12:00:00,true,2025-04-09 12:00:00,268
bm_usr_001392,Ricardo,Castro,ricardo.castro66@hotmail.com,3188943450,Manizales,CO,2004-08-13,2026-01-22 12:00:00,false,,10
bm_usr_001393,Diana,Ramírez,diana.ramirez938@gmail.com,3198045140,Bogotá,CO,1989-12-19,2026-01-11 12:00:00,true,2026-06-07 12:00:00,197
bm_usr_001394,Isabella,Suárez,isabella.suarez@outlook.com,3283709835,Medellín,CO,1980-11-10,2025-11-15 12:00:00,false,,17
bm_usr_001395,Camilo,López,camilo.lopez@gmail.com,3094186644,Medellín,CO,1983-12-15,2025-09-07 12:00:00,true,2026-02-26 12:00:00,270
bm_usr_001396,Andrés,Vargas,andres.vargas909@gmail.com,3194412725,Bogotá,CO,1978-07-28,2025-12-16 12:00:00,false,,49
bm_usr_001397,Juan,Céspedes,juan.cespedes@icloud.com,3042602236,Barranquilla,CO,2003-02-17,2025-09-23 12:00:00,true,2026-02-01 12:00:00,264
bm_usr_001398,Mariana,Zapata,mariana.zapata526@gmail.com,3285056103,Cali,CO,1999-07-22,2026-02-03 12:00:00,false,,11
bm_usr_001399,Valentina,Betancur,valentina.betancur25@gmail.com,3114203160,Barranquilla,CO,1998-01-26,2025-09-30 12:00:00,false,,70
bm_usr_001400,Diana,Jiménez,diana.jimenez@gmail.com,3218467030,Barranquilla,CO,2003-09-28,2025-08-12 12:00:00,false,,21
bm_usr_001401,Alejandra,Castro,alejandra.castro@gmail.com,3065554863,Cali,CO,1989-02-23,2026-01-02 12:00:00,false,,19
bm_usr_001402,Cristian,Vargas,cristian.vargas@icloud.com,3035941602,Medellín,CO,1993-09-03,2025-07-08 12:00:00,true,2025-07-18 12:00:00,237
bm_usr_001403,Daniel,Guerrero,daniel.guerrero@gmail.com,3217745862,Bogotá,CO,1976-03-01,2025-12-09 12:00:00,false,,48
bm_usr_001404,Daniel,Céspedes,daniel.cespedes@hotmail.com,3233262140,Bogotá,CO,1980-07-27,2026-01-08 12:00:00,false,,51
bm_usr_001405,Sebastián,Peña,sebastian.pena@outlook.com,3271960879,Medellín,CO,1995-04-15,2025-08-23 12:00:00,false,,6
bm_usr_001406,Carlos,Guerrero,carlos.guerrero87@gmail.com,3167351273,Barranquilla,CO,1984-04-19,2026-02-06 12:00:00,false,,36
bm_usr_001407,Óscar,Zapata,oscar.zapata141@gmail.com,3077441844,Medellín,CO,1978-07-21,2025-09-26 12:00:00,true,2025-12-05 12:00:00,276
bm_usr_001408,Alejandra,Suárez,alejandra.suarez@gmail.com,3048695720,Bucaramanga,CO,1975-08-07,2025-12-21 12:00:00,false,,54
bm_usr_001409,Mariana,Salazar,mariana.salazar@gmail.com,3094557619,Bogotá,CO,1982-04-04,2025-11-08 12:00:00,true,2026-05-07 12:00:00,248
bm_usr_001410,Diego,Martínez,diego.martinez45@hotmail.com,3180869933,Bogotá,CO,2005-02-22,2026-03-09 12:00:00,false,,36
bm_usr_001411,David,Guerrero,david.guerrero45@yahoo.com,3071570251,Pereira,CO,1974-12-01,2025-08-16 12:00:00,false,,54
bm_usr_001412,Miguel,Peña,miguel.pena9@gmail.com,3092108429,Bogotá,CO,1991-03-03,2025-08-13 12:00:00,false,,46
bm_usr_001413,Alejandro,Zapata,alejandro.zapata@gmail.com,3122563021,Medellín,CO,1998-02-18,2025-08-21 12:00:00,false,,43
bm_usr_001414,Santiago,Ramírez,santiago.ramirez@gmail.com,3190146496,Cali,CO,1993-10-10,2025-06-10 12:00:00,false,,24
bm_usr_001415,Andrés,Céspedes,andres.cespedes941@gmail.com,3147996983,Cali,CO,1995-03-15,2025-08-22 12:00:00,false,,80
bm_usr_001416,Camila,Peña,camila.pena@yahoo.com,3183711780,Bogotá,CO,1994-04-25,2026-04-02 12:00:00,false,,14
bm_usr_001417,Sara,Martínez,sara.martinez@gmail.com,3275592745,Cali,CO,1983-11-14,2025-11-12 12:00:00,false,,57
bm_usr_001418,Tatiana,Cárdenas,tatiana.cardenas@gmail.com,3277200143,Bucaramanga,CO,2003-02-17,2026-02-08 12:00:00,false,,28
bm_usr_001419,Nicolás,González,nicolas.gonzalez@outlook.com,3130833893,Barranquilla,CO,1985-02-09,2026-02-01 12:00:00,true,2026-07-13 12:00:00,269
bm_usr_001420,Mariana,Rojas,mariana.rojas98@proton.me,3005878552,Cali,CO,1985-07-24,2025-07-21 12:00:00,true,2026-05-11 12:00:00,269
bm_usr_001421,Carlos,Arango,carlos.arango767@gmail.com,3008082126,Bogotá,CO,2002-03-17,2025-06-17 12:00:00,true,2025-10-02 12:00:00,219
bm_usr_001422,Manuela,Cifuentes,manuela.cifuentes47@gmail.com,3027061487,Medellín,CO,1996-10-21,2025-06-11 12:00:00,false,,53
bm_usr_001423,Cristian,Restrepo,cristian.restrepo@hotmail.com,3084807341,Bogotá,CO,2005-07-22,2025-11-04 12:00:00,false,,50
bm_usr_001424,Mariana,Gómez,mariana.gomez@gmail.com,3002885048,Bogotá,CO,1994-02-16,2025-09-18 12:00:00,false,,57
bm_usr_001425,Felipe,Guerrero,felipe.guerrero@outlook.com,3113851999,Cali,CO,2000-07-03,2025-07-19 12:00:00,false,,20
bm_usr_001426,Andrea,Castro,andrea.castro@gmail.com,3158256967,Bogotá,CO,1980-03-14,2025-11-27 12:00:00,true,2026-06-12 12:00:00,248
bm_usr_001427,Julián,Arango,julian.arango@gmail.com,3168233340,Pereira,CO,1997-08-02,2025-07-22 12:00:00,true,2026-05-04 12:00:00,230
bm_usr_001428,Carlos,Quintero,carlos.quintero57@gmail.com,3201224290,Medellín,CO,1974-07-07,2025-09-25 12:00:00,false,,19
bm_usr_001429,Carlos,Suárez,carlos.suarez@proton.me,3083401784,Barranquilla,CO,2000-02-08,2025-11-05 12:00:00,true,2025-12-02 12:00:00,223
bm_usr_001430,Miguel,Ortiz,miguel.ortiz@yahoo.com,3000065026,Bucaramanga,CO,1991-02-06,2025-12-23 12:00:00,false,,29
bm_usr_001431,Catalina,Jiménez,catalina.jimenez@gmail.com,3086979418,Medellín,CO,1993-08-22,2025-08-01 12:00:00,false,,67
bm_usr_001432,Sara,Vargas,sara.vargas@hotmail.com,3050371677,Bogotá,CO,1994-07-20,2025-10-30 12:00:00,true,2026-02-28 12:00:00,233
bm_usr_001433,Laura,Valencia,laura.valencia@gmail.com,3132049426,Barranquilla,CO,1981-10-24,2025-09-26 12:00:00,false,,32
bm_usr_001434,Alejandra,Betancur,alejandra.betancur@gmail.com,3014030543,Medellín,CO,1983-09-20,2026-01-16 12:00:00,true,2026-06-16 12:00:00,228
bm_usr_001435,Fabián,Gómez,fabian.gomez@hotmail.com,3030555548,Bogotá,CO,1991-08-25,2025-11-24 12:00:00,true,2026-04-27 12:00:00,262
bm_usr_001436,Camilo,Valencia,camilo.valencia@gmail.com,3095331990,Bogotá,CO,1978-06-08,2025-08-03 12:00:00,false,,52
bm_usr_001437,Valentina,Betancur,valentina.betancur46@hotmail.com,3141800687,Bogotá,CO,1991-09-10,2025-12-06 12:00:00,false,,62
bm_usr_001438,Natalia,Salazar,natalia.salazar845@gmail.com,3080835227,Medellín,CO,1987-03-20,2025-10-01 12:00:00,false,,27
bm_usr_001439,Miguel,Bermúdez,miguel.bermudez@hotmail.com,3287852355,Bogotá,CO,1991-07-13,2025-12-03 12:00:00,false,,39
bm_usr_001440,Andrés,Vargas,andres.vargas428@gmail.com,3200847156,Bogotá,CO,1979-07-28,2025-12-12 12:00:00,true,2026-05-20 12:00:00,261
bm_usr_001441,Mateo,Peña,mateo.pena@gmail.com,3104069109,Medellín,CO,2000-03-13,2026-01-23 12:00:00,false,,30
